precio,titulo_anuncio,tipo_alojamineto,n_personas,n_dormitorios,n_camas,n_banos,valoracion,n_evaluaciones,comunidad,url
60.0,Ideal para disfrutar de Mallorca,piso,3.0,2.0,3.0,1.0,4.57,185.0,baleares,https://www.airbnb.es/rooms/13035428?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-15&check_out=2023-10-20&source_impression_id=p3_1691086674_j0kQMRuJDdkYnPGT&previous_page_section_name=1000&federated_search_id=fe1f8555-4e6b-4b84-84b1-22add19ceba6
48.0,Increíble habitación en suite,piso,2.0,1.0,1.0,1.0,1.0,74.0,comunidad_valenciana,https://www.airbnb.es/rooms/556570573821615121?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086157_1jZkT4AuKkEaP1gL&previous_page_section_name=1000&federated_search_id=b1b5ebc4-61b5-467b-a1d2-d82bcfeb4561
60.0,Estudio minimalista con jardin en Galizano,casa,2.0,0.0,1.0,1.0,4.83,169.0,cantabria,https://www.airbnb.es/rooms/12322687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085605_1M%2F7UkU9DSuvlrk4&previous_page_section_name=1000&federated_search_id=165772be-497f-4967-b576-093d06c97458
39.0,Cal Macià,piso,3.0,1.0,1.0,1.0,4.5,22.0,cataluña,https://www.airbnb.es/rooms/19028967?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-11&check_out=2023-08-16&source_impression_id=p3_1691085906_3ZcRlG8KJ9R9oHRo&previous_page_section_name=1000&federated_search_id=2e9babc7-9a92-4a34-9951-210ff2270237
124.0,Mas Serra Apartamento,casa,3.0,1.0,2.0,1.0,4.91,218.0,cataluña,https://www.airbnb.es/rooms/23744207?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-08&check_out=2023-09-13&source_impression_id=p3_1691085915_CQFRD3O6unQmnju2&previous_page_section_name=1000&federated_search_id=c7d28109-dd8c-47a5-a71d-7c0ad3858f19
99.0,"El pozo Tremeo 2 “Un lugar con mucho encanto""",casa,5.0,2.0,4.0,2.0,4.55,38.0,cantabria,https://www.airbnb.es/rooms/35057332?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085579_4j255xPC1AVb%2BvTL&previous_page_section_name=1000&federated_search_id=3bd3b8aa-cf5b-4847-aa79-dad04cc7fcef
75.0,Refugio en los Arribes del Duero,piso,6.0,3.0,4.0,2.0,1.0,74.0,castilla_y_leon,https://www.airbnb.es/rooms/819296960810367891?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-05&check_out=2023-09-10&source_impression_id=p3_1691085989_3RWl0eGjjyn%2FLIVc&previous_page_section_name=1000&federated_search_id=a15937ca-4c81-47d0-8fcc-29b6f458c6b3
150.0,Casa Cayo de Ujue,casa,7.0,3.0,7.0,2.0,4.59,34.0,navarra,https://www.airbnb.es/rooms/30043492?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-25&source_impression_id=p3_1691085731_ENldvH8%2FwWeK6D7J&previous_page_section_name=1000&federated_search_id=db3936bb-34ca-4be5-bbf1-72b0102a1134
128.0,Suite 100 1940-Luxury Suites,piso,7.0,2.0,4.0,2.0,1.0,74.0,murcia,https://www.airbnb.es/rooms/923908886854484996?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086323_zpwkTAvqACYufXD7&previous_page_section_name=1000&federated_search_id=b1dd747f-9b90-4523-81d9-6030cdd22634
50.0,Precioso apartamento con vistas a la sierra,piso,2.0,1.0,1.0,1.0,4.81,47.0,castilla_la_mancha,https://www.airbnb.es/rooms/755901682888319621?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086232_r7gYAGZxwxwgfqRS&previous_page_section_name=1000&federated_search_id=7fa2e520-da38-4611-ac23-a14ddf2a38b4
116.0,"Borda Poitondoa, cabaña fuera de la red en las montañas",piso,4.0,1.0,2.0,1.0,5.0,3.0,navarra,https://www.airbnb.es/rooms/875221100831099681?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085681_RT1WK7%2FnRSc6nihi&previous_page_section_name=1000&federated_search_id=2781065c-6f62-431b-8da2-8ab61126d391
45.0,Aeropuerto Vip,piso,2.0,1.0,2.0,1.0,4.67,172.0,valencia,https://www.airbnb.es/rooms/51748889?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691085341_i4HWf1qu3Nvp0NGJ&previous_page_section_name=1000&federated_search_id=9a8c8858-8187-482b-bbb7-e88b3bf9cfda
35.0,Mono ambiente en chalet en la Cañada,piso,4.0,1.0,3.0,1.0,4.78,18.0,valencia,https://www.airbnb.es/rooms/777070155598649089?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-05&check_out=2023-09-10&source_impression_id=p3_1691085388_onqbKe%2FGwtoStoCv&previous_page_section_name=1000&federated_search_id=bf6949a6-d345-4a53-aa5a-8950b0cca889
53.0,"La Teja del Jerte, la privacidad de una casa.",casa,7.0,3.0,5.0,2.0,5.0,11.0,extremadura,https://www.airbnb.es/rooms/735406618049875575?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086346_emCok9Fcv66%2FyldY&previous_page_section_name=1000&federated_search_id=c31a3e0a-656f-431f-9faf-2b0af2ee7448
100.0,Casa Verde en Manzanares el Real,piso,2.0,1.0,1.0,1.0,5.0,34.0,castilla_la_mancha,https://www.airbnb.es/rooms/739466416221523435?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691086232_uBlN6iniFWvK53%2B6&previous_page_section_name=1000&federated_search_id=7fa2e520-da38-4611-ac23-a14ddf2a38b4
109.0,Piso con terraza a 5 min del mar,piso,6.0,2.0,3.0,2.0,5.0,8.0,cataluña,https://www.airbnb.es/rooms/861485517775897522?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085924_vYfwzZL8sqLkB4nD&previous_page_section_name=1000&federated_search_id=c03c9b9c-a2ce-4fb0-9e27-34ce978f22e4
73.0,"""El Jerrao"" Precioso apartamento centro población",piso,2.0,1.0,2.0,1.0,4.86,14.0,extremadura,https://www.airbnb.es/rooms/53348593?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-08&check_out=2023-08-13&source_impression_id=p3_1691086404_VKcKiUBEi5kasPyk&previous_page_section_name=1000&federated_search_id=602a9d1a-6239-48ab-848c-f2dd2ff5c2c2
55.0,"Silencioso y Confortable, 2 Habitaciones",piso,4.0,2.0,2.0,1.0,4.4,5.0,aragon,https://www.airbnb.es/rooms/619621643211842021?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691085884_nTXhlxp51qbXM%2Bvh&previous_page_section_name=1000&federated_search_id=415aca3a-0056-44d2-aef3-28d018fdea57
76.0,Bonito y moderno apartamento,piso,4.0,2.0,3.0,2.0,1.0,74.0,melilla,https://www.airbnb.es/rooms/925288158704794861?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691086586_%2FTao85C2pZ7lMK9k&previous_page_section_name=1000&federated_search_id=81d57981-81df-47a0-ad11-a2216f930ad7
60.0,Vilaboa Paradise,piso,2.0,1.0,1.0,1.0,1.0,74.0,galicia,https://www.airbnb.es/rooms/943403251109555745?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-05&check_out=2023-09-10&source_impression_id=p3_1691085392_b8efibNtI8co2%2FGG&previous_page_section_name=1000&federated_search_id=0ea46c0c-4d83-4f93-9eb9-2e7c2710f8db
57.0,Estudio en la Plaza de España de Miraflores.,piso,2.0,1.0,1.0,1.0,4.94,33.0,castilla_la_mancha,https://www.airbnb.es/rooms/48956619?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086224_JyYz8VsbRxwmcC1%2B&previous_page_section_name=1000&federated_search_id=7e19b138-1770-4192-9bdb-763ac3554d74
24.0,Estilo Marga finca Roja,piso,2.0,1.0,2.0,2.0,4.58,76.0,valencia,https://www.airbnb.es/rooms/33845841?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691085325_woWldrRK07cdVQ%2Be&previous_page_section_name=1000&federated_search_id=3c2c32f9-e204-49ea-96e9-ed6af4ce4871
86.0,la casa de campo,casa,2.0,1.0,1.0,1.0,2.0,74.0,castilla_y_leon,https://www.airbnb.es/rooms/931817295648590512?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691085967_GP0%2BMQLhGgM%2Fh0Dp&previous_page_section_name=1000&federated_search_id=06d9905f-cb16-43f3-9f00-0ac4885f83d4
128.0,Maison al cudia smir,piso,6.0,3.0,5.0,2.0,2.0,74.0,ceuta,https://www.airbnb.es/rooms/925298171309318550?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691086540_FZbPZ0yPpyLU01Ri&previous_page_section_name=1000&federated_search_id=79699730-c4b1-4d59-9cc2-f168f85d579e
130.0,CHALETenEZCARAY.PISCINA desde 04/06/22 al 11/09/22,casa,10.0,4.0,7.0,2.0,4.84,50.0,la_rioja,https://www.airbnb.es/rooms/33028590?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691085810_%2FB7LfTX49XF1eJzN&previous_page_section_name=1000&federated_search_id=8389f586-7cd4-487a-8ec0-8f2c0ebb30ca
64.0,Apartamento con encanto,piso,4.0,1.0,2.0,1.0,4.88,8.0,navarra,https://www.airbnb.es/rooms/849001519109698088?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-04&check_out=2023-09-09&source_impression_id=p3_1691085731_y23joAiQ1F8goDtP&previous_page_section_name=1000&federated_search_id=db3936bb-34ca-4be5-bbf1-72b0102a1134
48.0,Un lugar tranquilo,piso,2.0,1.0,1.0,1.0,4.75,20.0,la_rioja,https://www.airbnb.es/rooms/820144226876420017?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1691085779_VuuFAuxxeIUjhyQN&previous_page_section_name=1000&federated_search_id=e434b464-b37a-49a6-9868-cdf4692f0e49
30.0,Apartamento en el centro de Abanilla,piso,5.0,2.0,4.0,1.0,4.73,85.0,castilla_la_mancha,https://www.airbnb.es/rooms/27829340?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-04&source_impression_id=p3_1691086236_6oaNfetOsfQO8Jko&previous_page_section_name=1000&federated_search_id=378d2f85-9168-4a5a-bf66-a014c0c64f0c
47.0,KB HOME Puertollano,piso,3.0,1.0,2.0,1.0,4.89,27.0,andalucia,https://www.airbnb.es/rooms/778668060634605438?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691086436_GPffm%2F9dzBWA1J7P&previous_page_section_name=1000&federated_search_id=380b503c-6271-433c-acd7-b4d90eb22511
50.0,Piso de 3 dormitorios en zona tranquila,piso,4.0,3.0,3.0,1.0,4.32,62.0,la_rioja,https://www.airbnb.es/rooms/17860694?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085770_LDWEXAesDyx46Urm&previous_page_section_name=1000&federated_search_id=8b67a557-d522-46fb-b758-f19182693d19
161.0,Chalet de lujo en paraje natural,casa,2.0,1.0,1.0,2.0,4.81,100.0,extremadura,https://www.airbnb.es/rooms/31673067?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691086358_qBtfcayENpgXJ%2F0X&previous_page_section_name=1000&federated_search_id=474b80c0-9a07-4dd1-a776-098e4f671fc5
41.0,Una habitación N5 hotel para 3 personas con ducha,piso,3.0,1.0,3.0,1.0,1.0,74.0,melilla,https://www.airbnb.es/rooms/689795972553316353?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-10&source_impression_id=p3_1691086582_5wb8eUhTnPstWF2U&previous_page_section_name=1000&federated_search_id=ec6e7866-7611-49d6-afe6-eb0d5a96f79c
80.0,"Apartamento Cal Pepo Cornudella Montsant, Siurana☀️",piso,5.0,2.0,3.0,1.0,4.88,50.0,cataluña,https://www.airbnb.es/rooms/29151314?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691085957_wLdYox%2B%2BZAGt%2Bo8M&previous_page_section_name=1000&federated_search_id=713be967-99ad-4dd8-9ac7-8b22b667978e
34.0,Espectacular habitación con vistas Ría de Arousa,piso,2.0,1.0,1.0,1.0,4.18,17.0,galicia,https://www.airbnb.es/rooms/671502546567216735?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691085415_WMzyVjPdyno9tzll&previous_page_section_name=1000&federated_search_id=e6105bea-ebe9-43bc-9808-8d335f0b0f11
78.0,Casa en el pantano de Orellana,piso,8.0,4.0,7.0,3.0,4.82,22.0,extremadura,https://www.airbnb.es/rooms/17939789?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086384_2Hyp5Y5MtHyYFO7L&previous_page_section_name=1000&federated_search_id=6afdde1c-5012-464b-8a8b-088a19e697aa
55.0,Crossing,piso,2.0,1.0,2.0,1.0,4.67,162.0,navarra,https://www.airbnb.es/rooms/32055785?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691085703_6xiTrpCsKBiklVAO&previous_page_section_name=1000&federated_search_id=8ba610ee-e12b-4def-a2c0-2f1ceedda312
65.0,Naturaleza en estado puro II,piso,4.0,2.0,4.0,1.0,4.9,227.0,pais_vasco,https://www.airbnb.es/rooms/22525379?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-07&source_impression_id=p3_1691085623_JRDyY68X21mdCpEo&previous_page_section_name=1000&federated_search_id=f145e382-508d-4b80-8445-d3e62666a539
46.0,Martil T2 #1: Hermoso departamento,piso,2.0,1.0,1.0,1.0,1.0,74.0,ceuta,https://www.airbnb.es/rooms/648635977310524386?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691086544_S3uU5PmeFRN8m80u&previous_page_section_name=1000&federated_search_id=27aa5fbe-e719-4aa6-811d-79d5d0b04fb1
60.0,"Bonito apartamento , vista al mar zona tranquila",piso,4.0,1.0,3.0,1.0,4.91,56.0,baleares,https://www.airbnb.es/rooms/10831330?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-01&check_out=2023-11-06&source_impression_id=p3_1691086690_dJcz9BDZloCf2Zbv&previous_page_section_name=1000&federated_search_id=015017d3-97bd-41fb-8766-3e5ab3c8ccc2
70.0,"Apartamento en Ondarroa, BISTA EDER.",piso,4.0,3.0,3.0,2.0,4.93,41.0,pais_vasco,https://www.airbnb.es/rooms/32974497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-10-01&source_impression_id=p3_1691085664_qW7IM4PbArRnpz0a&previous_page_section_name=1000&federated_search_id=0a63ffd2-16b3-46cf-b868-dc6e68a894be
62.0,El sueño de Manuel,piso,2.0,1.0,1.0,1.0,4.84,304.0,castilla_y_leon,https://www.airbnb.es/rooms/15428910?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086017_9OrLxRE%2FiVixFR0o&previous_page_section_name=1000&federated_search_id=8a45eb79-1601-4fac-b762-d4a4b5548806
139.0,Apartamento Familiar Marchica,piso,4.0,1.0,1.0,1.0,1.0,74.0,melilla,https://www.airbnb.es/rooms/887602933367935873?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-08&check_out=2023-09-15&source_impression_id=p3_1691086582_SSp%2FXo8DMfXzHpo1&previous_page_section_name=1000&federated_search_id=ec6e7866-7611-49d6-afe6-eb0d5a96f79c
69.0,Logroño Centro Home,piso,6.0,2.0,6.0,1.0,5.0,20.0,la_rioja,https://www.airbnb.es/rooms/780146740026862103?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691085818_HR5fKyD5%2BDD5427I&previous_page_section_name=1000&federated_search_id=922e5e28-4e5e-4666-9196-22f229771e43
90.0,Increíble vista al mar Apartamento de lujo Llafranc WIFI,piso,6.0,2.0,3.0,1.0,4.87,163.0,cataluña,https://www.airbnb.es/rooms/35802391?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-03&check_out=2023-11-08&source_impression_id=p3_1691085929_J1%2BzLx6dBxa7XhcE&previous_page_section_name=1000&federated_search_id=c9a6a218-2991-4336-b394-5e2871bdc5b0
203.0,"""Pequeño paraiso"" Con Jacuzzi y Piscina Privada",casa,6.0,3.0,4.0,1.0,4.79,29.0,castilla_y_leon,https://www.airbnb.es/rooms/41932468?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691085980_oIpvtRWGx7PeOYD1&previous_page_section_name=1000&federated_search_id=5c608d43-2220-4bac-92b4-438c79a82ae1
52.0,Casablanca: Estudio Doble,piso,2.0,1.0,1.0,1.0,4.8,289.0,castilla_y_leon,https://www.airbnb.es/rooms/11834579?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-05&check_out=2023-10-10&source_impression_id=p3_1691086001_2M3B4zerXQMdxYiP&previous_page_section_name=1000&federated_search_id=2a157d41-5cbb-457b-9700-4b2e084134d3
90.0,Apartamento El labrador muy acogedor ven a vernos,piso,4.0,1.0,1.0,1.0,4.91,22.0,navarra,https://www.airbnb.es/rooms/745446303672709901?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691085681_DhZQRoK5dLm71WJO&previous_page_section_name=1000&federated_search_id=2781065c-6f62-431b-8da2-8ab61126d391
56.0,Apartamento zona nuevo palmar,piso,5.0,1.0,3.0,1.0,4.42,207.0,murcia,https://www.airbnb.es/rooms/8948594?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086295_SoLPYqVxpXqCQBCN&previous_page_section_name=1000&federated_search_id=bb4b79f6-2eab-4faa-a03c-305e3ae7e76a
35.0,Casa Cueva Cabreriza,casa,5.0,3.0,3.0,1.0,4.95,74.0,andalucia,https://www.airbnb.es/rooms/53094178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691086428_91eUfvHz2hJ%2BmjSk&previous_page_section_name=1000&federated_search_id=57d310ba-fa5c-4353-9003-62c0e6b41f4f
160.0,"Razo , Costa de Morte",piso,6.0,3.0,3.0,2.0,5.0,3.0,galicia,https://www.airbnb.es/rooms/904443199353292733?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-07&check_out=2023-09-13&source_impression_id=p3_1691085435_eM%2FejFlZRPZc0bBF&previous_page_section_name=1000&federated_search_id=0954f288-876f-4c03-a747-bbf0227fe003
125.0,Yurta mongola delta del Ebro,piso,4.0,1.0,2.0,1.0,4.68,112.0,aragon,https://www.airbnb.es/rooms/6149222?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085849_qgvLuTMC%2FnY2tLon&previous_page_section_name=1000&federated_search_id=9e8bebd6-f01c-4788-ae07-7f837bb5f471
50.0,Casa Unifamiliar Río Martín,piso,3.0,1.0,2.0,1.0,5.0,4.0,castilla_y_leon,https://www.airbnb.es/rooms/898558221792969524?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085989_zh65WnpzYuoMeiJr&previous_page_section_name=1000&federated_search_id=a15937ca-4c81-47d0-8fcc-29b6f458c6b3
35.0,"LLAMAS Y YURTAS, LA SERRA D'ALMOS (O)",piso,3.0,1.0,2.0,2.0,4.97,68.0,cataluña,https://www.airbnb.es/rooms/32893205?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-29&source_impression_id=p3_1691085906_M78LPjvHsGAjT2Jt&previous_page_section_name=1000&federated_search_id=2e9babc7-9a92-4a34-9951-210ff2270237
60.0,Apto de 2 dormitorios junto playa,piso,5.0,2.0,4.0,1.0,4.71,87.0,melilla,https://www.airbnb.es/rooms/4401164?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691086556_oe6yl0x9xK%2FSv8n%2B&previous_page_section_name=1000&federated_search_id=83b8b06f-5ab6-472c-9748-68dab7cb73e7
120.0,Casa Quemeniña,piso,3.0,2.0,2.0,1.0,4.82,11.0,galicia,https://www.airbnb.es/rooms/639782558867492605?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-31&source_impression_id=p3_1691085427_daeVOHPv7bLVVumO&previous_page_section_name=1000&federated_search_id=43f0cc97-1db5-4878-899d-4b46768c551e
