,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,precio,titulo_anuncio,comunidad,url,tipo_alojamineto,numero_personas,n_dormitorios,nunmero_camas,nunmero_banos,valoracion,n_evaluaciones
694,694.0,,,,25€,Precioso apartamento en Vitoria (la moncloa),pais_vasco,https://www.airbnb.es/rooms/51447836?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691085623_YhyyIlT8p1%2Fo6Nah&previous_page_section_name=1000&federated_search_id=f145e382-508d-4b80-8445-d3e62666a539,,,,,,,
695,695.0,,,,75€,Precioso apartamento,melilla,https://www.airbnb.es/rooms/649332170064534009?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691086556_jDeC9F1UM%2Fmt1zpK&previous_page_section_name=1000&federated_search_id=83b8b06f-5ab6-472c-9748-68dab7cb73e7,piso,2 viajeros,1 dormitorio,1 cama,1 baño,1,evaluación
696,696.0,,,,,,melilla,https://www.airbnb.es/rooms/580373444779900339?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086556_h%2FGsWDBG8usZsa8%2B&previous_page_section_name=1000&federated_search_id=83b8b06f-5ab6-472c-9748-68dab7cb73e7,,,,,,,
697,697.0,,,,126€,Tienda Emperador Junior,cantabria,https://www.airbnb.es/rooms/872914769933563043?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085554_0R2I9ZU5iJno5rAg&previous_page_section_name=1000&federated_search_id=21d6a24f-0599-4dfb-9146-839f3932c377,Kampaoh,4 viajeros,1 dormitorio,2 camas,1 baño compartido,"4,60",5
698,698.0,,,,80€,Casa en un entorno maravilloso,baleares,https://www.airbnb.es/rooms/623782489016695359?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-24&source_impression_id=p3_1691086686_T4L0Ag2JX4rS0L6q&previous_page_section_name=1000&federated_search_id=d9d8b04f-5395-4daa-9b3c-9caab2159266,,,,,,,
699,699.0,,,,115€,Apartamento con jardin - Chalet Playa Sopelana,pais_vasco,https://www.airbnb.es/rooms/25735282?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-15&check_out=2023-10-20&source_impression_id=p3_1691085672_gZFZgV2Grkwnmaxv&previous_page_section_name=1000&federated_search_id=af0c58d0-857c-4237-ba49-44879f9a741c,chalet,3 viajeros,2 dormitorios,4 camas,1 baño,"4,93",106
700,700.0,,,,69€,Hotel Montaña Casa Migio 26A02,asturias,https://www.airbnb.es/rooms/930942090608396558?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085498_OmeuMFLikLHsz7KV&previous_page_section_name=1000&federated_search_id=42ea6fea-c7e4-4482-94ab-997d9fc02a58,R2R Consulting,2 viajeros,1 dormitorio,1 cama,1 baño,,
701,701.0,,,,57€,Inmersión Total en la Naturaleza en Preciosa Yurta,andalucia,https://www.airbnb.es/rooms/1103805?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-22&check_out=2023-08-28&source_impression_id=p3_1691086448_1WAbrW%2B4mbSnKt52&previous_page_section_name=1000&federated_search_id=b8dbd954-4832-4555-97b7-fac7c2778a04,Marina And Nacho,2 viajeros,1 dormitorio,1 cama,1 baño privado,"4,79",192
702,702.0,,,,54€,Céntrico estudio Madrid,madrid,https://www.airbnb.es/rooms/762880410174592447?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086068_OGvuKXYeJ3djAUuf&previous_page_section_name=1000&federated_search_id=b11f96f9-d72b-4e62-ab5c-9f7f56efde45,piso,6 viajeros,1 dormitorio,6 camas,1 baño,"4,07",27
703,703.0,,,,60€,Preciosa casa de huéspedes.,baleares,https://www.airbnb.es/rooms/931264326603110101?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-23&check_out=2023-09-28&source_impression_id=p3_1691086626_P%2FecDcusQAOoszRu&previous_page_section_name=1000&federated_search_id=25d6f8ef-1426-4009-a1a6-b007ee094b9b,cabaña,3 viajeros,1 dormitorio,1 cama,1 baño,2,evaluaciones
704,704.0,,,,23€,Piso para pernoctar,andalucia,https://www.airbnb.es/rooms/897673260357390534?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691086481_Evl7auZkL%2FGRFL%2BI&previous_page_section_name=1000&federated_search_id=b348a4a6-0446-4609-9ffb-8c897d419c93,piso,2 viajeros,1 dormitorio,1 cama,1 baño,"4,25",8
705,705.0,,,,67€,Apartamento rural Lagunas Ruidera,castilla_la_mancha,https://www.airbnb.es/rooms/6711105?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-30&check_out=2023-09-04&source_impression_id=p3_1691086252_xjya93WkZyxssFRt&previous_page_section_name=1000&federated_search_id=10b3325f-93e8-4cac-a023-c47a93311067,apto,4 viajeros,1 dormitorio,1 cama,1 baño,"4,65",72
706,706.0,,,,37€,Las Cuatro Marías,galicia,https://www.airbnb.es/rooms/932478554236661806?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-08&check_out=2023-09-14&source_impression_id=p3_1691085407_dtKVT%2B2kyl5Ykidv&previous_page_section_name=1000&federated_search_id=358e4285-0810-480c-90e8-64e20f336a3c,casa de invitados,3 viajeros,1 dormitorio,2 camas,1 baño,"5,0",4
707,707.0,,,,70€,Casita en zona rural,asturias,https://www.airbnb.es/rooms/923188220436953386?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1691085463_TpE1On4JOvl6jRMm&previous_page_section_name=1000&federated_search_id=66600497-684b-40aa-8ca0-a53dd62343cf,vivienda,2 viajeros,1 dormitorio,1 cama,"1,5 baños","5,0",10
708,708.0,,,,249€,Appart Ritz-Carlton Tamuda Bay,ceuta,https://www.airbnb.es/rooms/942201402305974006?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086547_NB2i9yUG5ejZmQDs&previous_page_section_name=1000&federated_search_id=b11a0d50-4aac-4219-9e9c-a151c317ad74,piso,6 viajeros,2 dormitorios,4 camas,"2,5 baños",,
709,709.0,,,,25€,Acogedora habitación cerca de Arrixaca,murcia,https://www.airbnb.es/rooms/623546395324562749?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086319_3yDax4c%2FqTshmoZp&previous_page_section_name=1000&federated_search_id=34fc98ec-6c22-46ed-86e3-b6315020057a,,,,,,,
710,710.0,,,,78€,"Apartamento en Arnedo, situado en pleno centro.",navarra,https://www.airbnb.es/rooms/51031276?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085720_9Z99l337bIO3ufkX&previous_page_section_name=1000&federated_search_id=e5a274f3-e5da-4a93-97c4-a5fe81bb9770,piso,5 viajeros,3 dormitorios,4 camas,1 baño,"4,88",26
711,711.0,,,,,,aragon,https://www.airbnb.es/rooms/19773258?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-15&check_out=2023-10-22&source_impression_id=p3_1691085869_Yu8MYoX2br%2Fwk3Qa&previous_page_section_name=1000&federated_search_id=0a9749c8-b701-416e-90b0-c7d926d21d43,,,,,,,
712,712.0,,,,127€,La Feria,cantabria,https://www.airbnb.es/rooms/897016953415428456?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-31&source_impression_id=p3_1691085605_Xnyw4tVRsyzYBm5z&previous_page_section_name=1000&federated_search_id=165772be-497f-4967-b576-093d06c97458,vivienda,4 viajeros,2 dormitorios,2 camas,1 baño,1,evaluación
713,713.0,,,,39€,Casa Utopía I,andalucia,https://www.airbnb.es/rooms/19169399?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691086413_Cfrm34BSswmkQOF6&previous_page_section_name=1000&federated_search_id=87af01fd-537e-4d7c-874e-5c065cc5d659,casa rural,2 viajeros,1 dormitorio,2 camas,1 baño,"4,86",328
714,714.0,,,,,,murcia,https://www.airbnb.es/rooms/932028259309479620?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691086290_jwC%2BMRhmTntv99Hu&previous_page_section_name=1000&federated_search_id=3ef442ac-88f8-441e-a93f-f7abf20dea84,,,,,,,
715,715.0,,,,120€,agradable casa rural,cantabria,https://www.airbnb.es/rooms/681885626246417772?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691085567_HpcMfsfBAcz53Cse&previous_page_section_name=1000&federated_search_id=2389c15b-9aec-4d72-8904-d53357b810db,cabaña,4 viajeros,1 dormitorio,2 camas,1 baño,"4,54",13
716,716.0,,,,,,valencia,https://www.airbnb.es/rooms/947222167794540053?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-14&source_impression_id=p3_1691085325_gLw4vsWf1DZ1BjKa&previous_page_section_name=1000&federated_search_id=3c2c32f9-e204-49ea-96e9-ed6af4ce4871,,,,,,,
717,717.0,,,,25€,Habitación luminosa en vivienda familiar,murcia,https://www.airbnb.es/rooms/31459481?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086323_LaPVtoAdgupkhjK9&previous_page_section_name=1000&federated_search_id=b1dd747f-9b90-4523-81d9-6030cdd22634,,,,,,,
718,718.0,,,,62€,Marchica Bay 20 precisó apartamento vacacional,melilla,https://www.airbnb.es/rooms/666363079639477431?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-05&source_impression_id=p3_1691086613_0LoeJQzuDNaJIQQb&previous_page_section_name=1000&federated_search_id=b67421ed-36a3-4506-a32a-337d22d75b73,piso,5 viajeros,2 dormitorios,3 camas,2 baños,"5,0",4
719,719.0,,,,40€,Habitación privada en Gran Vía (cama indiv. 105cm),madrid,https://www.airbnb.es/rooms/949219588076433251?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-06&check_out=2023-09-11&source_impression_id=p3_1691086064_rmhH6iHsCQ7VCiO0&previous_page_section_name=1000&federated_search_id=b07146a4-1094-40b2-90f9-23ca39300c30,Pablo,2 viajeros,1 dormitorio,1 cama,2 baños,,
720,720.0,,,,45€,Habitacion doble con vestidor,comunidad_valenciana,https://www.airbnb.es/rooms/930174683905961788?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086181_KsN8LQ3gi33WVFf%2B&previous_page_section_name=1000&federated_search_id=631070d1-c9b0-40d3-881a-dd0f7647920c,,,,,,,
721,721.0,,,,30€,Casa Rural La Fragua,castilla_y_leon,https://www.airbnb.es/rooms/22923790?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086009_lsUgY9d1lYi0Kpvh&previous_page_section_name=1000&federated_search_id=b4630cea-274f-4c9d-af80-3661f9173b18,casa rural,5 viajeros,2 dormitorios,4 camas,2 baños,"4,91",11
722,722.0,,,,32€,¡Plantas y MusicHome!,cantabria,https://www.airbnb.es/rooms/948940663983718939?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-10&check_out=2023-08-15&source_impression_id=p3_1691085554_yZjKK%2BE3glAx4zpf&previous_page_section_name=1000&federated_search_id=21d6a24f-0599-4dfb-9146-839f3932c377,Sofia,2 viajeros,1 dormitorio,1 cama,1 baño compartido,,
723,723.0,,,,183€,Casa rural de 4 habitaciones,la_rioja,https://www.airbnb.es/rooms/4361909?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085795_vqw5QWGdKVqa%2BQsN&previous_page_section_name=1000&federated_search_id=00622a2c-a204-437a-b9a8-6dfbe9a4e0f5,casa rural,8 viajeros,4 dormitorios,5 camas,2 baños,"4,72",118
724,724.0,,,,46€,ESTUDIO ESTANDAR ABUHARDILLADO,castilla_la_mancha,https://www.airbnb.es/rooms/54270420?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691086236_4sHe0eICfg2eqiyp&previous_page_section_name=1000&federated_search_id=378d2f85-9168-4a5a-bf66-a014c0c64f0c,apartamento con servicios,2 viajeros,1 dormitorio,2 camas,1 baño,"4,73",15
725,725.0,,,,80€,Casita mirador,castilla_la_mancha,https://www.airbnb.es/rooms/721637095454722765?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086244_qqlqN33mkaiOu1LP&previous_page_section_name=1000&federated_search_id=39cbfae6-f721-4263-a31e-4869c5a4f1f2,vivienda,2 viajeros,1 dormitorio,1 cama,1 baño,"4,73",26
726,726.0,,,,35€,Florencia,extremadura,https://www.airbnb.es/rooms/919548102775434038?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-18&source_impression_id=p3_1691086346_g76DUhPBssyt%2BkMe&previous_page_section_name=1000&federated_search_id=c31a3e0a-656f-431f-9faf-2b0af2ee7448,Miguel Ángel,2 viajeros,1 dormitorio,3 camas,1 baño,,
727,727.0,,,,,,andalucia,https://www.airbnb.es/rooms/589643696611406047?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086444_j04Hu434LsKz98zD&previous_page_section_name=1000&federated_search_id=9d065b67-da3f-403f-a4b7-9a498a2c96b0,,,,,,,
728,728.0,,,,47€,Casita natural y encantadora en El Bierzo,castilla_y_leon,https://www.airbnb.es/rooms/52553614?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-02&source_impression_id=p3_1691085985_3%2BuN4xTXoJpuoto6&previous_page_section_name=1000&federated_search_id=b50051a8-7f1a-4116-b1ff-f525b30baff0,casa rural,2 viajeros,1 dormitorio,2 camas,1 baño,"4,61",49
729,729.0,,,,179€,"Villas con jacuzzi, piscina privada y vistas",castilla_la_mancha,https://www.airbnb.es/rooms/607735164261500847?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691086186_NaxYxXhGX2Sedp%2FE&previous_page_section_name=1000&federated_search_id=f7c6e6d5-8d40-4b0b-9666-c7a42ffb97ee,villa,2 viajeros,1 dormitorio,1 cama,1 baño,"4,88",97
730,730.0,,,,100€,Habitación preciosa en apartamento en zona tranquila de Palma,baleares,https://www.airbnb.es/rooms/946025109091397488?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691086661_cWYO6EJgEHxtwbF6&previous_page_section_name=1000&federated_search_id=61026d33-baa1-4adf-a1ad-bf8aa7846835,,,,,,,
731,731.0,,,,16€,Habitacion bonita y comoda en centro historico,murcia,https://www.airbnb.es/rooms/38246501?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-21&source_impression_id=p3_1691086257_5PKQdf1%2F8t23RTLp&previous_page_section_name=1000&federated_search_id=7a961ff4-aa72-4033-b352-08eddcb03fa9,,,,,,,
732,732.0,,,,66€,Ático en el centro de Melilla,melilla,https://www.airbnb.es/rooms/599147961421324869?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691086556_qJiRKkcGxPDBxmHz&previous_page_section_name=1000&federated_search_id=83b8b06f-5ab6-472c-9748-68dab7cb73e7,piso,4 viajeros,1 dormitorio,2 camas,1 baño,"4,64",42
733,733.0,,,,334€,Villa Paradise,castilla_la_mancha,https://www.airbnb.es/rooms/849364870443212232?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1691086248_XhsFXuYp%2BjL1l27J&previous_page_section_name=1000&federated_search_id=6f2fcb2c-fcb2-48cb-ba68-910bb71aa379,vivienda,7 viajeros,3 dormitorios,3 camas,2 baños,"5,0",8
734,734.0,,,,106€,El capricho de Nico - casa moderna en plena sierra,la_rioja,https://www.airbnb.es/rooms/38578954?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691085791_S0uA3Sn41lTi66t%2F&previous_page_section_name=1000&federated_search_id=f36f17f3-857b-4792-bf42-9cb7f4788e6f,casa rural,6 viajeros,3 dormitorios,3 camas,2 baños,"5,0",16
735,735.0,,,,,,valencia,https://www.airbnb.es/rooms/797853089458665058?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691085371_BWD3%2F%2F1NDW%2FkL2BN&previous_page_section_name=1000&federated_search_id=17ecb331-8746-4398-a500-40136d3f3c40,,,,,,,
736,736.0,,,,99€,Aparentemente Hay Al Matar para familias,melilla,https://www.airbnb.es/rooms/632338131445263615?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691086602_ey75p7m3jdXkiUvC&previous_page_section_name=1000&federated_search_id=22c2eb27-1058-46cd-bf08-ad381b8afbe6,apto,6 viajeros,3 dormitorios,4 camas,1 baño,"5,0",3
737,737.0,,,,140€,Cabaña Pasiega en Vega de Pas,cantabria,https://www.airbnb.es/rooms/927672720030865906?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-25&source_impression_id=p3_1691085563_x7BjeRD00JNiAsRc&previous_page_section_name=1000&federated_search_id=1b0a8c5d-f6ef-4448-8f01-f1ff3664631d,cabaña,5 viajeros,2 dormitorios,3 camas,1 baño,,
738,738.0,,,,31€,Habitación hotel privada N6,melilla,https://www.airbnb.es/rooms/941201338349977410?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086574_snevGR8dcwSBjtfi&previous_page_section_name=1000&federated_search_id=3cf6f526-eba1-4e11-aadf-21370dfc209d,Esteban,2 viajeros,1 dormitorio,1 cama,1 baño,,
739,739.0,,,,104€,Precioso apartamento con terraza,aragon,https://www.airbnb.es/rooms/942553859590397310?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085873_dFiPWmcHmBV70d7S&previous_page_section_name=1000&federated_search_id=a37df857-e886-40ea-af94-2a6b7a0ca5ad,piso,8 viajeros,1 dormitorio,5 camas,1 baño,,
740,740.0,,,,120€,Torre Carmen. 10' a pie de la Plaza y Catedral,navarra,https://www.airbnb.es/rooms/11359619?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085744_l%2F%2F39HqjqRpov6gt&previous_page_section_name=1000&federated_search_id=5fc13d75-1b8a-4ea6-8b01-649fb2eda7e8,vivienda,7 viajeros,3 dormitorios,5 camas,2 baños,"4,95",80
741,741.0,,,,90€,Tu oasis junto al mar,melilla,https://www.airbnb.es/rooms/880278166200917642?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691086591_bMNps7qhAveFRKLq&previous_page_section_name=1000&federated_search_id=ef1d8409-2e7a-469c-95f6-47ee992badb2,piso,8 viajeros,3 dormitorios,6 camas,3 baños,2,evaluaciones
742,742.0,,,,56€,Yurta op Off-Grid Homestead,comunidad_valenciana,https://www.airbnb.es/rooms/760707758812016012?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-22&check_out=2023-08-27&source_impression_id=p3_1691086112_TZSJjteKVMRrPXh%2F&previous_page_section_name=1000&federated_search_id=aa0bda1a-f027-4b61-b49a-766dd9d1ad32,Raymond,2 viajeros,1 dormitorio,1 cama,Aseo,"4,91",57
